dataset	cell	class	biotype	reads
VASA published, mouse	064	multi	TranscribedUnprocessedPseudogene	569
VASA published, mouse	064	multi	miRNA	438
VASA published, mouse	064	multi	snoRNA	170
VASA published, mouse	064	multi	TEC	148
VASA published, mouse	064	multi	pseudogene	33
VASA published, mouse	064	multi	snRNA	19
VASA published, mouse	064	multi	TranscribedUnitaryPseudogene	18
VASA published, mouse	064	multi	ribozyme	16
VASA published, mouse	064	multi	MtRrna	9
VASA published, mouse	064	multi	tRNA	7
VASA published, mouse	064	multi	PolymorphicPseudogene	3
VASA published, mouse	064	multi	rRNA	2
VASA published, mouse	064	multi	UnitaryPseudogene	1
VASA published, mouse	064	single	ProteinCoding	131231
VASA published, mouse	064	single	lncRNA	4228
VASA published, mouse	064	single	ProcessedPseudogene	384
VASA published, mouse	064	single	ribozyme	347
VASA published, mouse	064	single	TEC	339
VASA published, mouse	064	single	snoRNA	264
VASA published, mouse	064	single	miRNA	181
VASA published, mouse	064	single	TranscribedUnitaryPseudogene	134
VASA published, mouse	064	single	TranscribedUnprocessedPseudogene	127
VASA published, mouse	064	single	UnprocessedPseudogene	84
VASA published, mouse	064	single	TranscribedProcessedPseudogene	78
VASA published, mouse	064	single	MiscRna	42
VASA published, mouse	064	single	snRNA	18
VASA published, mouse	064	single	PolymorphicPseudogene	15
VASA published, mouse	064	single	scaRNA	8
VASA published, mouse	064	single	MtRrna	5
VASA published, mouse	064	single	MtTrna	5
VASA published, mouse	064	single	tRNA	4
VASA published, mouse	064	single	pseudogene	2
VASA published, mouse	064	single	rRNA	2
VASA published, mouse	066	multi	ProteinCoding	30919
VASA published, mouse	066	multi	ProcessedPseudogene	13574
VASA published, mouse	066	multi	lncRNA	3249
VASA published, mouse	066	multi	UnprocessedPseudogene	3105
VASA published, mouse	066	multi	MiscRna	2755
VASA published, mouse	066	multi	TranscribedProcessedPseudogene	2041
VASA published, mouse	066	multi	TranscribedUnprocessedPseudogene	1036
VASA published, mouse	066	multi	miRNA	878
VASA published, mouse	066	multi	snoRNA	373
VASA published, mouse	066	multi	TEC	134
VASA published, mouse	066	multi	snRNA	80
VASA published, mouse	066	multi	ribozyme	54
VASA published, mouse	066	multi	pseudogene	44
VASA published, mouse	066	multi	TranscribedUnitaryPseudogene	13
VASA published, mouse	066	multi	tRNA	10
VASA published, mouse	066	multi	MtTrna	6
VASA published, mouse	066	multi	UnitaryPseudogene	4
VASA published, mouse	066	multi	MtRrna	2
VASA published, mouse	066	single	ProteinCoding	245465
VASA published, mouse	066	single	lncRNA	7231
VASA published, mouse	066	single	ribozyme	654
VASA published, mouse	066	single	TEC	586
VASA published, mouse	066	single	ProcessedPseudogene	578
VASA published, mouse	066	single	snoRNA	435
VASA published, mouse	066	single	miRNA	324
VASA published, mouse	066	single	TranscribedUnprocessedPseudogene	248
VASA published, mouse	066	single	TranscribedProcessedPseudogene	210
VASA published, mouse	066	single	TranscribedUnitaryPseudogene	200
VASA published, mouse	066	single	UnprocessedPseudogene	89
VASA published, mouse	066	single	PolymorphicPseudogene	44
VASA published, mouse	066	single	snRNA	43
VASA published, mouse	066	single	scaRNA	35
VASA published, mouse	066	single	tRNA	26
VASA published, mouse	066	single	MiscRna	25
VASA published, mouse	066	single	MtRrna	12
VASA published, mouse	066	single	MtTrna	9
VASA published, mouse	066	single	pseudogene	4
VASA published, mouse	066	single	UnitaryPseudogene	3
VASA published, mouse	066	single	rRNA	1
VASA published, mouse	068	multi	ProteinCoding	14511
VASA published, mouse	068	multi	ProcessedPseudogene	6816
VASA published, mouse	068	multi	UnprocessedPseudogene	1778
VASA published, mouse	068	multi	lncRNA	1336
VASA published, mouse	068	multi	MiscRna	1278
VASA published, mouse	068	multi	TranscribedProcessedPseudogene	988
VASA published, mouse	068	multi	miRNA	556
VASA published, mouse	068	multi	TranscribedUnprocessedPseudogene	400
VASA published, mouse	068	multi	snoRNA	193
VASA published, mouse	068	multi	snRNA	42
VASA published, mouse	068	multi	TEC	24
VASA published, mouse	068	multi	TranscribedUnitaryPseudogene	16
VASA published, mouse	068	multi	ribozyme	15
VASA published, mouse	068	multi	MtTrna	11
VASA published, mouse	068	multi	pseudogene	10
VASA published, mouse	068	multi	UnitaryPseudogene	1
VASA published, mouse	068	single	ProteinCoding	107010
VASA published, mouse	068	single	lncRNA	3900
VASA published, mouse	068	single	ProcessedPseudogene	436
VASA published, mouse	068	single	ribozyme	342
VASA published, mouse	068	single	TEC	193
VASA published, mouse	068	single	miRNA	191
VASA published, mouse	068	single	snoRNA	178
VASA published, mouse	068	single	TranscribedUnprocessedPseudogene	82
VASA published, mouse	068	single	TranscribedProcessedPseudogene	79
VASA published, mouse	068	single	UnprocessedPseudogene	63
VASA published, mouse	068	single	TranscribedUnitaryPseudogene	53
VASA published, mouse	068	single	MiscRna	31
VASA published, mouse	068	single	scaRNA	26
VASA published, mouse	068	single	MtTrna	23
VASA published, mouse	068	single	PolymorphicPseudogene	21
VASA published, mouse	068	single	snRNA	12
VASA published, mouse	068	single	UnitaryPseudogene	5
VASA published, mouse	068	single	rRNA	2
VASA published, mouse	068	single	MtRrna	1
VASA published, mouse	070	multi	ProteinCoding	12295
VASA published, mouse	070	multi	ProcessedPseudogene	4278
VASA published, mouse	070	multi	MiscRna	2058
VASA published, mouse	070	multi	UnprocessedPseudogene	1298
VASA published, mouse	070	multi	lncRNA	1237
VASA published, mouse	070	multi	TranscribedProcessedPseudogene	613
VASA published, mouse	070	multi	miRNA	488
VASA published, mouse	070	multi	TranscribedUnprocessedPseudogene	377
VASA published, mouse	070	multi	snoRNA	200
VASA published, mouse	070	multi	snRNA	156
VASA published, mouse	070	multi	TEC	148
VASA published, mouse	070	multi	ribozyme	26
VASA published, mouse	070	multi	pseudogene	19
VASA published, mouse	070	multi	UnitaryPseudogene	12
VASA published, mouse	070	multi	TranscribedUnitaryPseudogene	8
VASA published, mouse	070	multi	tRNA	6
VASA published, mouse	070	multi	MtRrna	4
VASA published, mouse	070	multi	MtTrna	3
VASA published, mouse	070	multi	PolymorphicPseudogene	1
VASA published, mouse	070	multi	rRNA	1
VASA published, mouse	070	single	ProteinCoding	102026
VASA published, mouse	070	single	lncRNA	2761
VASA published, mouse	070	single	TEC	374
VASA published, mouse	070	single	ribozyme	301
VASA published, mouse	070	single	snoRNA	266
VASA published, mouse	070	single	ProcessedPseudogene	235
VASA published, mouse	070	single	miRNA	142
VASA published, mouse	070	single	TranscribedProcessedPseudogene	61
VASA published, mouse	070	single	MiscRna	50
VASA published, mouse	070	single	snRNA	44
VASA published, mouse	070	single	TranscribedUnprocessedPseudogene	43
VASA published, mouse	070	single	UnprocessedPseudogene	43
VASA published, mouse	070	single	TranscribedUnitaryPseudogene	40
VASA published, mouse	070	single	scaRNA	13
VASA published, mouse	070	single	MtTrna	10
VASA published, mouse	070	single	MtRrna	9
VASA published, mouse	070	single	PolymorphicPseudogene	5
VASA published, mouse	070	single	rRNA	3
VASA published, mouse	070	single	tRNA	2
VASA published, mouse	070	single	UnitaryPseudogene	1
VASA published, mouse	076	multi	ProteinCoding	28834
VASA published, mouse	076	multi	ProcessedPseudogene	11294
VASA published, mouse	076	multi	UnprocessedPseudogene	3409
VASA published, mouse	076	multi	lncRNA	3027
VASA published, mouse	076	multi	MiscRna	2975
VASA published, mouse	076	multi	TranscribedProcessedPseudogene	1555
VASA published, mouse	076	multi	miRNA	973
VASA published, mouse	076	multi	TranscribedUnprocessedPseudogene	611
VASA published, mouse	076	multi	snoRNA	320
VASA published, mouse	076	multi	TEC	138
VASA published, mouse	076	multi	snRNA	118
VASA published, mouse	076	multi	ribozyme	35
VASA published, mouse	076	multi	tRNA	24
VASA published, mouse	076	multi	TranscribedUnitaryPseudogene	19
VASA published, mouse	076	multi	pseudogene	14
VASA published, mouse	076	multi	PolymorphicPseudogene	9
VASA published, mouse	076	multi	UnitaryPseudogene	4
VASA published, mouse	076	multi	MtRrna	3
VASA published, mouse	076	multi	MtTrna	2
VASA published, mouse	076	multi	rRNA	1
VASA published, mouse	076	single	ProteinCoding	243241
VASA published, mouse	076	single	lncRNA	7589
VASA published, mouse	076	single	ribozyme	831
VASA published, mouse	076	single	snoRNA	707
VASA published, mouse	076	single	TEC	700
VASA published, mouse	076	single	ProcessedPseudogene	620
VASA published, mouse	076	single	miRNA	336
VASA published, mouse	076	single	TranscribedProcessedPseudogene	211
VASA published, mouse	076	single	TranscribedUnprocessedPseudogene	147
VASA published, mouse	076	single	TranscribedUnitaryPseudogene	103
VASA published, mouse	076	single	UnprocessedPseudogene	70
VASA published, mouse	076	single	PolymorphicPseudogene	69
VASA published, mouse	076	single	snRNA	66
VASA published, mouse	076	single	scaRNA	63
VASA published, mouse	076	single	MiscRna	48
VASA published, mouse	076	single	tRNA	39
VASA published, mouse	076	single	MtRrna	18
VASA published, mouse	076	single	UnitaryPseudogene	13
VASA published, mouse	076	single	rRNA	6
VASA published, mouse	076	single	MtTrna	4
VASA published, mouse	076	single	pseudogene	3
VASA published, mouse	078	multi	ProteinCoding	27120
VASA published, mouse	078	multi	ProcessedPseudogene	11454
VASA published, mouse	078	multi	MiscRna	3167
VASA published, mouse	078	multi	lncRNA	3016
VASA published, mouse	078	multi	UnprocessedPseudogene	2267
VASA published, mouse	078	multi	TranscribedProcessedPseudogene	1649
VASA published, mouse	078	multi	miRNA	933
VASA published, mouse	078	multi	TranscribedUnprocessedPseudogene	580
VASA published, mouse	078	multi	snoRNA	518
VASA published, mouse	078	multi	snRNA	200
VASA published, mouse	078	multi	TEC	122
VASA published, mouse	078	multi	ribozyme	44
VASA published, mouse	078	multi	TranscribedUnitaryPseudogene	30
VASA published, mouse	078	multi	pseudogene	13
VASA published, mouse	078	multi	PolymorphicPseudogene	10
VASA published, mouse	078	multi	tRNA	7
VASA published, mouse	078	multi	MtTrna	5
VASA published, mouse	078	multi	MtRrna	1
VASA published, mouse	078	multi	scaRNA	1
VASA published, mouse	078	single	ProteinCoding	216487
VASA published, mouse	078	single	lncRNA	6262
VASA published, mouse	078	single	ribozyme	919
VASA published, mouse	078	single	ProcessedPseudogene	615
VASA published, mouse	078	single	TEC	592
VASA published, mouse	078	single	snoRNA	448
VASA published, mouse	078	single	miRNA	252
VASA published, mouse	078	single	TranscribedUnitaryPseudogene	184
VASA published, mouse	078	single	TranscribedUnprocessedPseudogene	167
VASA published, mouse	078	single	TranscribedProcessedPseudogene	150
VASA published, mouse	078	single	snRNA	81
VASA published, mouse	078	single	UnprocessedPseudogene	66
VASA published, mouse	078	single	MiscRna	44
VASA published, mouse	078	single	PolymorphicPseudogene	41
VASA published, mouse	078	single	scaRNA	19
VASA published, mouse	078	single	tRNA	10
VASA published, mouse	078	single	MtTrna	7
VASA published, mouse	078	single	MtRrna	4
VASA published, mouse	078	single	rRNA	4
VASA published, mouse	078	single	TrVGene	1
VASA published, mouse	078	single	UnitaryPseudogene	1
VASA published, mouse	080	multi	ProteinCoding	23609
VASA published, mouse	080	multi	ProcessedPseudogene	9958
VASA published, mouse	080	multi	MiscRna	3959
VASA published, mouse	080	multi	UnprocessedPseudogene	2406
VASA published, mouse	080	multi	lncRNA	2210
VASA published, mouse	080	multi	TranscribedProcessedPseudogene	1415
VASA published, mouse	080	multi	miRNA	959
VASA published, mouse	080	multi	TranscribedUnprocessedPseudogene	474
VASA published, mouse	080	multi	snoRNA	386
VASA published, mouse	080	multi	snRNA	70
VASA published, mouse	080	multi	ribozyme	41
VASA published, mouse	080	multi	TranscribedUnitaryPseudogene	40
VASA published, mouse	080	multi	TEC	36
VASA published, mouse	080	multi	pseudogene	26
VASA published, mouse	080	multi	UnitaryPseudogene	9
VASA published, mouse	080	multi	MtTrna	2
VASA published, mouse	080	multi	IgVPseudogene	1
VASA published, mouse	080	multi	MtRrna	1
VASA published, mouse	080	multi	tRNA	1
VASA published, mouse	080	single	ProteinCoding	189356
VASA published, mouse	080	single	lncRNA	4961
VASA published, mouse	080	single	ribozyme	894
VASA published, mouse	080	single	ProcessedPseudogene	532
VASA published, mouse	080	single	snoRNA	483
VASA published, mouse	080	single	TEC	398
VASA published, mouse	080	single	miRNA	240
VASA published, mouse	080	single	TranscribedUnitaryPseudogene	147
VASA published, mouse	080	single	TranscribedProcessedPseudogene	135
VASA published, mouse	080	single	TranscribedUnprocessedPseudogene	111
VASA published, mouse	080	single	scaRNA	60
VASA published, mouse	080	single	UnprocessedPseudogene	58
VASA published, mouse	080	single	MiscRna	57
VASA published, mouse	080	single	snRNA	34
VASA published, mouse	080	single	PolymorphicPseudogene	16
VASA published, mouse	080	single	MtTrna	10
VASA published, mouse	080	single	tRNA	8
VASA published, mouse	080	single	MtRrna	7
VASA published, mouse	080	single	UnitaryPseudogene	4
VASA published, mouse	080	single	rRNA	4
VASA published, mouse	082	multi	ProteinCoding	13390
VASA published, mouse	082	multi	ProcessedPseudogene	6878
VASA published, mouse	082	multi	lncRNA	1387
VASA published, mouse	082	multi	UnprocessedPseudogene	1286
VASA published, mouse	082	multi	TranscribedProcessedPseudogene	907
VASA published, mouse	082	multi	MiscRna	329
VASA published, mouse	082	multi	miRNA	252
VASA published, mouse	082	multi	TranscribedUnprocessedPseudogene	245
VASA published, mouse	082	multi	snoRNA	68
VASA published, mouse	082	multi	TranscribedUnitaryPseudogene	36
VASA published, mouse	082	multi	snRNA	29
VASA published, mouse	082	multi	TEC	21
VASA published, mouse	082	multi	ribozyme	6
VASA published, mouse	082	multi	PolymorphicPseudogene	5
VASA published, mouse	082	multi	UnitaryPseudogene	4
VASA published, mouse	082	multi	pseudogene	4
VASA published, mouse	082	multi	MtRrna	3
VASA published, mouse	082	multi	IgVPseudogene	1
VASA published, mouse	082	multi	MtTrna	1
VASA published, mouse	082	multi	tRNA	1
VASA published, mouse	082	single	ProteinCoding	80738
VASA published, mouse	082	single	lncRNA	2516
VASA published, mouse	082	single	ProcessedPseudogene	335
VASA published, mouse	082	single	TEC	187
VASA published, mouse	082	single	miRNA	151
VASA published, mouse	082	single	snoRNA	146
VASA published, mouse	082	single	ribozyme	133
VASA published, mouse	082	single	TranscribedUnprocessedPseudogene	100
VASA published, mouse	082	single	TranscribedUnitaryPseudogene	67
VASA published, mouse	082	single	TranscribedProcessedPseudogene	55
VASA published, mouse	082	single	MiscRna	19
VASA published, mouse	082	single	snRNA	18
VASA published, mouse	082	single	tRNA	15
VASA published, mouse	082	single	UnprocessedPseudogene	14
VASA published, mouse	082	single	scaRNA	14
VASA published, mouse	082	single	PolymorphicPseudogene	10
VASA published, mouse	082	single	UnitaryPseudogene	10
VASA published, mouse	082	single	MtRrna	5
VASA published, mouse	082	single	MtTrna	5
VASA published, mouse	082	single	pseudogene	3
VASA published, mouse	082	single	rRNA	1
VASA published, mouse	084	multi	ProteinCoding	10587
VASA published, mouse	084	multi	ProcessedPseudogene	5582
VASA published, mouse	084	multi	UnprocessedPseudogene	1163
VASA published, mouse	084	multi	lncRNA	1103
VASA published, mouse	084	multi	TranscribedProcessedPseudogene	785
VASA published, mouse	084	multi	MiscRna	270
VASA published, mouse	084	multi	miRNA	203
VASA published, mouse	084	multi	TranscribedUnprocessedPseudogene	180
VASA published, mouse	084	multi	snoRNA	55
VASA published, mouse	084	multi	TEC	47
VASA published, mouse	084	multi	snRNA	15
VASA published, mouse	084	multi	TranscribedUnitaryPseudogene	9
VASA published, mouse	084	multi	pseudogene	9
VASA published, mouse	084	multi	UnitaryPseudogene	3
VASA published, mouse	084	multi	ribozyme	3
VASA published, mouse	084	multi	MtRrna	2
VASA published, mouse	084	multi	tRNA	2
VASA published, mouse	084	multi	MtTrna	1
VASA published, mouse	084	multi	PolymorphicPseudogene	1
VASA published, mouse	084	single	ProteinCoding	69303
