dataset	cell	class	biotype	reads
published, mouse wells	166	single	tRNA	1
published, mouse wells	170	multi	ProteinCoding	7973
published, mouse wells	170	multi	ProcessedPseudogene	3197
published, mouse wells	170	multi	UnprocessedPseudogene	948
published, mouse wells	170	multi	MiscRna	920
published, mouse wells	170	multi	lncRNA	811
published, mouse wells	170	multi	TranscribedProcessedPseudogene	479
published, mouse wells	170	multi	miRNA	310
published, mouse wells	170	multi	TranscribedUnprocessedPseudogene	190
published, mouse wells	170	multi	snoRNA	133
published, mouse wells	170	multi	snRNA	27
published, mouse wells	170	multi	TEC	21
published, mouse wells	170	multi	ribozyme	16
published, mouse wells	170	multi	MtTrna	10
published, mouse wells	170	multi	TranscribedUnitaryPseudogene	8
published, mouse wells	170	multi	PolymorphicPseudogene	4
published, mouse wells	170	multi	UnitaryPseudogene	1
published, mouse wells	170	single	ProteinCoding	63637
published, mouse wells	170	single	lncRNA	1932
published, mouse wells	170	single	ProcessedPseudogene	185
published, mouse wells	170	single	ribozyme	184
published, mouse wells	170	single	TEC	168
published, mouse wells	170	single	miRNA	138
published, mouse wells	170	single	snoRNA	119
published, mouse wells	170	single	TranscribedUnprocessedPseudogene	52
published, mouse wells	170	single	TranscribedProcessedPseudogene	48
published, mouse wells	170	single	MiscRna	37
published, mouse wells	170	single	UnprocessedPseudogene	26
published, mouse wells	170	single	PolymorphicPseudogene	22
published, mouse wells	170	single	TranscribedUnitaryPseudogene	13
published, mouse wells	170	single	snRNA	9
published, mouse wells	170	single	tRNA	9
published, mouse wells	170	single	scaRNA	3
published, mouse wells	170	single	MtTrna	2
published, mouse wells	170	single	MtRrna	1
published, mouse wells	172	multi	ProteinCoding	15645
published, mouse wells	172	multi	ProcessedPseudogene	7480
published, mouse wells	172	multi	UnprocessedPseudogene	1981
published, mouse wells	172	multi	lncRNA	1656
published, mouse wells	172	multi	TranscribedProcessedPseudogene	1096
published, mouse wells	172	multi	MiscRna	585
published, mouse wells	172	multi	miRNA	283
published, mouse wells	172	multi	TranscribedUnprocessedPseudogene	223
published, mouse wells	172	multi	snoRNA	89
published, mouse wells	172	multi	TEC	30
published, mouse wells	172	multi	snRNA	21
published, mouse wells	172	multi	TranscribedUnitaryPseudogene	20
published, mouse wells	172	multi	pseudogene	15
published, mouse wells	172	multi	ribozyme	13
published, mouse wells	172	multi	PolymorphicPseudogene	2
published, mouse wells	172	multi	MtTrna	1
published, mouse wells	172	multi	tRNA	1
published, mouse wells	172	single	ProteinCoding	107946
published, mouse wells	172	single	lncRNA	4422
published, mouse wells	172	single	ProcessedPseudogene	426
published, mouse wells	172	single	TEC	293
published, mouse wells	172	single	ribozyme	212
published, mouse wells	172	single	TranscribedProcessedPseudogene	159
published, mouse wells	172	single	snoRNA	159
published, mouse wells	172	single	miRNA	148
published, mouse wells	172	single	TranscribedUnitaryPseudogene	128
published, mouse wells	172	single	TranscribedUnprocessedPseudogene	102
published, mouse wells	172	single	PolymorphicPseudogene	62
published, mouse wells	172	single	UnprocessedPseudogene	61
published, mouse wells	172	single	MiscRna	22
published, mouse wells	172	single	MtTrna	14
published, mouse wells	172	single	scaRNA	14
published, mouse wells	172	single	snRNA	12
published, mouse wells	172	single	MtRrna	7
published, mouse wells	172	single	pseudogene	2
published, mouse wells	172	single	tRNA	2
published, mouse wells	172	single	UnitaryPseudogene	1
published, mouse wells	174	multi	ProteinCoding	8042
published, mouse wells	174	multi	ProcessedPseudogene	2883
published, mouse wells	174	multi	UnprocessedPseudogene	1360
published, mouse wells	174	multi	lncRNA	809
published, mouse wells	174	multi	MiscRna	522
published, mouse wells	174	multi	TranscribedProcessedPseudogene	377
published, mouse wells	174	multi	miRNA	219
published, mouse wells	174	multi	TranscribedUnprocessedPseudogene	199
published, mouse wells	174	multi	snoRNA	150
published, mouse wells	174	multi	snRNA	27
published, mouse wells	174	multi	TEC	23
published, mouse wells	174	multi	ribozyme	20
published, mouse wells	174	multi	TranscribedUnitaryPseudogene	11
published, mouse wells	174	multi	PolymorphicPseudogene	7
published, mouse wells	174	multi	pseudogene	3
published, mouse wells	174	multi	UnitaryPseudogene	1
published, mouse wells	174	multi	tRNA	1
published, mouse wells	174	single	ProteinCoding	78447
published, mouse wells	174	single	lncRNA	2849
published, mouse wells	174	single	ribozyme	248
published, mouse wells	174	single	TEC	221
published, mouse wells	174	single	ProcessedPseudogene	154
published, mouse wells	174	single	snoRNA	149
published, mouse wells	174	single	TranscribedProcessedPseudogene	76
published, mouse wells	174	single	miRNA	60
published, mouse wells	174	single	TranscribedUnitaryPseudogene	44
published, mouse wells	174	single	TranscribedUnprocessedPseudogene	44
published, mouse wells	174	single	PolymorphicPseudogene	41
published, mouse wells	174	single	UnprocessedPseudogene	31
published, mouse wells	174	single	MiscRna	20
published, mouse wells	174	single	scaRNA	17
published, mouse wells	174	single	MtRrna	14
published, mouse wells	174	single	snRNA	14
published, mouse wells	174	single	UnitaryPseudogene	7
published, mouse wells	174	single	MtTrna	3
published, mouse wells	174	single	rRNA	2
published, mouse wells	174	single	tRNA	1
published, mouse wells	176	multi	ProteinCoding	17527
published, mouse wells	176	multi	ProcessedPseudogene	9826
published, mouse wells	176	multi	lncRNA	1914
published, mouse wells	176	multi	TranscribedProcessedPseudogene	1495
published, mouse wells	176	multi	UnprocessedPseudogene	1086
published, mouse wells	176	multi	MiscRna	553
published, mouse wells	176	multi	miRNA	294
published, mouse wells	176	multi	TranscribedUnprocessedPseudogene	221
published, mouse wells	176	multi	snoRNA	102
published, mouse wells	176	multi	TranscribedUnitaryPseudogene	45
published, mouse wells	176	multi	TEC	25
published, mouse wells	176	multi	snRNA	23
published, mouse wells	176	multi	pseudogene	13
published, mouse wells	176	multi	PolymorphicPseudogene	8
published, mouse wells	176	multi	ribozyme	7
published, mouse wells	176	multi	tRNA	2
published, mouse wells	176	multi	UnitaryPseudogene	1
published, mouse wells	176	single	ProteinCoding	95590
published, mouse wells	176	single	lncRNA	3293
published, mouse wells	176	single	ProcessedPseudogene	449
published, mouse wells	176	single	miRNA	275
published, mouse wells	176	single	TEC	250
published, mouse wells	176	single	snoRNA	181
published, mouse wells	176	single	ribozyme	164
published, mouse wells	176	single	TranscribedProcessedPseudogene	68
published, mouse wells	176	single	TranscribedUnprocessedPseudogene	67
published, mouse wells	176	single	UnprocessedPseudogene	37
published, mouse wells	176	single	TranscribedUnitaryPseudogene	29
published, mouse wells	176	single	PolymorphicPseudogene	22
published, mouse wells	176	single	scaRNA	22
published, mouse wells	176	single	snRNA	11
published, mouse wells	176	single	MiscRna	10
published, mouse wells	176	single	MtTrna	3
published, mouse wells	176	single	tRNA	3
published, mouse wells	176	single	rRNA	2
published, mouse wells	176	single	MtRrna	1
published, mouse wells	178	multi	ProteinCoding	16882
published, mouse wells	178	multi	ProcessedPseudogene	8525
published, mouse wells	178	multi	lncRNA	1828
published, mouse wells	178	multi	UnprocessedPseudogene	1339
published, mouse wells	178	multi	TranscribedProcessedPseudogene	1124
published, mouse wells	178	multi	MiscRna	710
published, mouse wells	178	multi	TranscribedUnprocessedPseudogene	463
published, mouse wells	178	multi	miRNA	362
published, mouse wells	178	multi	snoRNA	91
published, mouse wells	178	multi	TEC	64
published, mouse wells	178	multi	TranscribedUnitaryPseudogene	26
published, mouse wells	178	multi	pseudogene	26
published, mouse wells	178	multi	ribozyme	23
published, mouse wells	178	multi	snRNA	15
published, mouse wells	178	multi	MtTrna	2
published, mouse wells	178	multi	tRNA	2
published, mouse wells	178	multi	MtRrna	1
published, mouse wells	178	single	ProteinCoding	123772
published, mouse wells	178	single	lncRNA	3694
published, mouse wells	178	single	TEC	400
published, mouse wells	178	single	ProcessedPseudogene	397
published, mouse wells	178	single	miRNA	219
published, mouse wells	178	single	snoRNA	198
published, mouse wells	178	single	ribozyme	177
published, mouse wells	178	single	TranscribedProcessedPseudogene	151
published, mouse wells	178	single	TranscribedUnprocessedPseudogene	75
published, mouse wells	178	single	TranscribedUnitaryPseudogene	62
published, mouse wells	178	single	UnprocessedPseudogene	54
published, mouse wells	178	single	scaRNA	37
published, mouse wells	178	single	snRNA	17
published, mouse wells	178	single	PolymorphicPseudogene	15
published, mouse wells	178	single	MtTrna	9
published, mouse wells	178	single	tRNA	8
published, mouse wells	178	single	MiscRna	5
published, mouse wells	178	single	UnitaryPseudogene	2
published, mouse wells	178	single	MtRrna	1
published, mouse wells	178	single	pseudogene	1
published, mouse wells	178	single	rRNA	1
published, mouse wells	180	multi	ProteinCoding	29249
published, mouse wells	180	multi	ProcessedPseudogene	12895
published, mouse wells	180	multi	UnprocessedPseudogene	3543
published, mouse wells	180	multi	lncRNA	2462
published, mouse wells	180	multi	MiscRna	1797
published, mouse wells	180	multi	TranscribedProcessedPseudogene	1774
published, mouse wells	180	multi	TranscribedUnprocessedPseudogene	1014
published, mouse wells	180	multi	miRNA	745
published, mouse wells	180	multi	snoRNA	284
published, mouse wells	180	multi	snRNA	95
published, mouse wells	180	multi	TEC	88
published, mouse wells	180	multi	TranscribedUnitaryPseudogene	47
published, mouse wells	180	multi	ribozyme	45
published, mouse wells	180	multi	pseudogene	18
published, mouse wells	180	multi	tRNA	11
published, mouse wells	180	multi	MtTrna	7
published, mouse wells	180	multi	UnitaryPseudogene	6
published, mouse wells	180	multi	PolymorphicPseudogene	1
published, mouse wells	180	single	ProteinCoding	218901
published, mouse wells	180	single	lncRNA	7613
published, mouse wells	180	single	ProcessedPseudogene	718
published, mouse wells	180	single	ribozyme	689
published, mouse wells	180	single	TEC	614
published, mouse wells	180	single	snoRNA	412
published, mouse wells	180	single	miRNA	343
published, mouse wells	180	single	TranscribedUnitaryPseudogene	262
published, mouse wells	180	single	TranscribedProcessedPseudogene	153
published, mouse wells	180	single	TranscribedUnprocessedPseudogene	150
published, mouse wells	180	single	MiscRna	96
published, mouse wells	180	single	UnprocessedPseudogene	87
published, mouse wells	180	single	PolymorphicPseudogene	80
published, mouse wells	180	single	scaRNA	38
published, mouse wells	180	single	tRNA	20
published, mouse wells	180	single	snRNA	19
published, mouse wells	180	single	MtRrna	10
published, mouse wells	180	single	rRNA	5
published, mouse wells	180	single	MtTrna	3
published, mouse wells	180	single	pseudogene	2
published, mouse wells	182	multi	ProteinCoding	14633
published, mouse wells	182	multi	ProcessedPseudogene	7266
published, mouse wells	182	multi	lncRNA	1493
published, mouse wells	182	multi	UnprocessedPseudogene	1105
published, mouse wells	182	multi	TranscribedProcessedPseudogene	967
published, mouse wells	182	multi	MiscRna	710
published, mouse wells	182	multi	miRNA	265
published, mouse wells	182	multi	TranscribedUnprocessedPseudogene	249
published, mouse wells	182	multi	snoRNA	120
published, mouse wells	182	multi	TEC	76
published, mouse wells	182	multi	ribozyme	31
published, mouse wells	182	multi	TranscribedUnitaryPseudogene	26
published, mouse wells	182	multi	pseudogene	12
published, mouse wells	182	multi	snRNA	6
published, mouse wells	182	multi	PolymorphicPseudogene	4
published, mouse wells	182	multi	tRNA	2
published, mouse wells	182	multi	MtRrna	1
published, mouse wells	182	multi	MtTrna	1
published, mouse wells	182	multi	UnitaryPseudogene	1
published, mouse wells	182	multi	rRNA	1
published, mouse wells	182	single	ProteinCoding	103391
published, mouse wells	182	single	lncRNA	3067
published, mouse wells	182	single	ProcessedPseudogene	372
published, mouse wells	182	single	TEC	324
published, mouse wells	182	single	ribozyme	234
published, mouse wells	182	single	snoRNA	195
published, mouse wells	182	single	miRNA	159
published, mouse wells	182	single	TranscribedProcessedPseudogene	98
published, mouse wells	182	single	TranscribedUnprocessedPseudogene	61
published, mouse wells	182	single	TranscribedUnitaryPseudogene	46
published, mouse wells	182	single	UnprocessedPseudogene	29
published, mouse wells	182	single	scaRNA	28
published, mouse wells	182	single	tRNA	26
published, mouse wells	182	single	PolymorphicPseudogene	9
published, mouse wells	182	single	MiscRna	8
published, mouse wells	182	single	MtRrna	5
published, mouse wells	182	single	MtTrna	5
published, mouse wells	182	single	UnitaryPseudogene	5
published, mouse wells	182	single	snRNA	3
published, mouse wells	184	multi	ProteinCoding	24566
published, mouse wells	184	multi	ProcessedPseudogene	10831
published, mouse wells	184	multi	UnprocessedPseudogene	2557
published, mouse wells	184	multi	MiscRna	2491
published, mouse wells	184	multi	lncRNA	2170
published, mouse wells	184	multi	TranscribedProcessedPseudogene	1592
published, mouse wells	184	multi	miRNA	866
published, mouse wells	184	multi	TranscribedUnprocessedPseudogene	553
published, mouse wells	184	multi	snoRNA	280
published, mouse wells	184	multi	snRNA	54
published, mouse wells	184	multi	TEC	42
published, mouse wells	184	multi	pseudogene	33
published, mouse wells	184	multi	ribozyme	27
published, mouse wells	184	multi	TranscribedUnitaryPseudogene	22
published, mouse wells	184	multi	MtTrna	4
published, mouse wells	184	multi	rRNA	4
published, mouse wells	184	multi	PolymorphicPseudogene	2
published, mouse wells	184	multi	IgVPseudogene	1
published, mouse wells	184	multi	tRNA	1
published, mouse wells	184	single	ProteinCoding	199549
published, mouse wells	184	single	lncRNA	4972
published, mouse wells	184	single	ribozyme	609
published, mouse wells	184	single	ProcessedPseudogene	552
