dataset	cell	class	biotype	reads
VASA published, mouse	222	single	rRNA	9
VASA published, mouse	222	single	TranslatedUnprocessedPseudogene	7
VASA published, mouse	224	multi	ProteinCoding	9604
VASA published, mouse	224	multi	lncRNA	4515
VASA published, mouse	224	multi	ProcessedPseudogene	4386
VASA published, mouse	224	multi	TranscribedProcessedPseudogene	1866
VASA published, mouse	224	multi	UnprocessedPseudogene	1026
VASA published, mouse	224	multi	MiscRna	330
VASA published, mouse	224	multi	TranscribedUnprocessedPseudogene	244
VASA published, mouse	224	multi	miRNA	166
VASA published, mouse	224	multi	TranscribedUnitaryPseudogene	98
VASA published, mouse	224	multi	snoRNA	56
VASA published, mouse	224	multi	snRNA	44
VASA published, mouse	224	multi	TEC	34
VASA published, mouse	224	multi	rRNA	33
VASA published, mouse	224	multi	ribozyme	7
VASA published, mouse	224	multi	MtTrna	5
VASA published, mouse	224	multi	UnitaryPseudogene	3
VASA published, mouse	224	multi	tRNA	1
VASA published, mouse	224	single	ProteinCoding	46621
VASA published, mouse	224	single	lncRNA	2319
VASA published, mouse	224	single	ProcessedPseudogene	162
VASA published, mouse	224	single	TEC	129
VASA published, mouse	224	single	TranscribedProcessedPseudogene	114
VASA published, mouse	224	single	snoRNA	108
VASA published, mouse	224	single	ribozyme	106
VASA published, mouse	224	single	miRNA	105
VASA published, mouse	224	single	TranscribedUnprocessedPseudogene	20
VASA published, mouse	224	single	MiscRna	13
VASA published, mouse	224	single	scaRNA	13
VASA published, mouse	224	single	UnprocessedPseudogene	9
VASA published, mouse	224	single	tRNA	7
VASA published, mouse	224	single	TranscribedUnitaryPseudogene	5
VASA published, mouse	224	single	UnitaryPseudogene	5
VASA published, mouse	224	single	snRNA	4
VASA published, mouse	224	single	MtRrna	2
VASA published, mouse	224	single	rRNA	2
VASA published, mouse	224	single	MtTrna	1
VASA published, mouse	226	multi	ProteinCoding	18360
VASA published, mouse	226	multi	ProcessedPseudogene	8726
VASA published, mouse	226	multi	lncRNA	8060
VASA published, mouse	226	multi	TranscribedProcessedPseudogene	3835
VASA published, mouse	226	multi	UnprocessedPseudogene	1395
VASA published, mouse	226	multi	TranscribedUnprocessedPseudogene	397
VASA published, mouse	226	multi	MiscRna	356
VASA published, mouse	226	multi	miRNA	263
VASA published, mouse	226	multi	TranscribedUnitaryPseudogene	111
VASA published, mouse	226	multi	TEC	56
VASA published, mouse	226	multi	snoRNA	50
VASA published, mouse	226	multi	rRNA	40
VASA published, mouse	226	multi	snRNA	29
VASA published, mouse	226	multi	UnitaryPseudogene	12
VASA published, mouse	226	multi	ribozyme	8
VASA published, mouse	226	multi	MtTrna	3
VASA published, mouse	226	multi	tRNA	2
VASA published, mouse	226	single	ProteinCoding	89817
VASA published, mouse	226	single	lncRNA	4357
VASA published, mouse	226	single	ProcessedPseudogene	338
VASA published, mouse	226	single	TranscribedProcessedPseudogene	233
VASA published, mouse	226	single	TEC	188
VASA published, mouse	226	single	miRNA	138
VASA published, mouse	226	single	ribozyme	117
VASA published, mouse	226	single	snoRNA	94
VASA published, mouse	226	single	TranscribedUnprocessedPseudogene	40
VASA published, mouse	226	single	scaRNA	25
VASA published, mouse	226	single	UnprocessedPseudogene	16
VASA published, mouse	226	single	MiscRna	7
VASA published, mouse	226	single	TranscribedUnitaryPseudogene	6
VASA published, mouse	226	single	rRNA	6
VASA published, mouse	226	single	tRNA	5
VASA published, mouse	226	single	MtTrna	3
VASA published, mouse	226	single	MtRrna	1
VASA published, mouse	226	single	UnitaryPseudogene	1
VASA published, mouse	226	single	snRNA	1
VASA published, mouse	228	multi	ProteinCoding	5324
VASA published, mouse	228	multi	ProcessedPseudogene	2663
VASA published, mouse	228	multi	lncRNA	2350
VASA published, mouse	228	multi	TranscribedProcessedPseudogene	1197
VASA published, mouse	228	multi	UnprocessedPseudogene	394
VASA published, mouse	228	multi	TranscribedUnprocessedPseudogene	118
VASA published, mouse	228	multi	TranscribedUnitaryPseudogene	63
VASA published, mouse	228	multi	miRNA	43
VASA published, mouse	228	multi	MiscRna	41
VASA published, mouse	228	multi	TEC	11
VASA published, mouse	228	multi	rRNA	7
VASA published, mouse	228	multi	snoRNA	7
VASA published, mouse	228	multi	UnitaryPseudogene	6
VASA published, mouse	228	multi	snRNA	6
VASA published, mouse	228	multi	tRNA	3
VASA published, mouse	228	single	ProteinCoding	18634
VASA published, mouse	228	single	lncRNA	1001
VASA published, mouse	228	single	ProcessedPseudogene	117
VASA published, mouse	228	single	TranscribedProcessedPseudogene	107
VASA published, mouse	228	single	miRNA	60
VASA published, mouse	228	single	TranscribedUnprocessedPseudogene	34
VASA published, mouse	228	single	snoRNA	29
VASA published, mouse	228	single	TEC	19
VASA published, mouse	228	single	scaRNA	7
VASA published, mouse	228	single	MtTrna	3
VASA published, mouse	228	single	ribozyme	3
VASA published, mouse	228	single	UnprocessedPseudogene	2
VASA published, mouse	228	single	MiscRna	1
VASA published, mouse	228	single	TranscribedUnitaryPseudogene	1
VASA published, mouse	228	single	UnitaryPseudogene	1
VASA published, mouse	228	single	rRNA	1
VASA published, mouse	228	single	tRNA	1
VASA published, mouse	230	multi	ProteinCoding	10875
VASA published, mouse	230	multi	lncRNA	5234
VASA published, mouse	230	multi	ProcessedPseudogene	5017
VASA published, mouse	230	multi	TranscribedProcessedPseudogene	2265
VASA published, mouse	230	multi	UnprocessedPseudogene	553
VASA published, mouse	230	multi	MiscRna	514
VASA published, mouse	230	multi	TranscribedUnprocessedPseudogene	290
VASA published, mouse	230	multi	miRNA	283
VASA published, mouse	230	multi	snoRNA	81
VASA published, mouse	230	multi	TEC	45
VASA published, mouse	230	multi	snRNA	34
VASA published, mouse	230	multi	TranscribedUnitaryPseudogene	32
VASA published, mouse	230	multi	rRNA	19
VASA published, mouse	230	multi	ribozyme	18
VASA published, mouse	230	multi	UnitaryPseudogene	12
VASA published, mouse	230	multi	tRNA	9
VASA published, mouse	230	single	ProteinCoding	65172
VASA published, mouse	230	single	lncRNA	4078
VASA published, mouse	230	single	TEC	222
VASA published, mouse	230	single	ProcessedPseudogene	158
VASA published, mouse	230	single	ribozyme	124
VASA published, mouse	230	single	TranscribedProcessedPseudogene	120
VASA published, mouse	230	single	snoRNA	115
VASA published, mouse	230	single	miRNA	73
VASA published, mouse	230	single	TranscribedUnprocessedPseudogene	62
VASA published, mouse	230	single	TranscribedUnitaryPseudogene	28
VASA published, mouse	230	single	MiscRna	27
VASA published, mouse	230	single	scaRNA	10
VASA published, mouse	230	single	MtTrna	9
VASA published, mouse	230	single	UnitaryPseudogene	7
VASA published, mouse	230	single	snRNA	5
VASA published, mouse	230	single	tRNA	5
VASA published, mouse	230	single	UnprocessedPseudogene	4
VASA published, mouse	230	single	MtRrna	2
VASA published, mouse	230	single	rRNA	2
VASA published, mouse	232	multi	ProteinCoding	15576
VASA published, mouse	232	multi	lncRNA	8507
VASA published, mouse	232	multi	ProcessedPseudogene	5466
VASA published, mouse	232	multi	MiscRna	2779
VASA published, mouse	232	multi	TranscribedProcessedPseudogene	2234
VASA published, mouse	232	multi	UnprocessedPseudogene	998
VASA published, mouse	232	multi	miRNA	717
VASA published, mouse	232	multi	TranscribedUnprocessedPseudogene	518
VASA published, mouse	232	multi	snRNA	264
VASA published, mouse	232	multi	snoRNA	218
VASA published, mouse	232	multi	rRNA	84
VASA published, mouse	232	multi	TEC	52
VASA published, mouse	232	multi	ribozyme	40
VASA published, mouse	232	multi	TranscribedUnitaryPseudogene	32
VASA published, mouse	232	multi	UnitaryPseudogene	19
VASA published, mouse	232	multi	MtTrna	3
VASA published, mouse	232	single	ProteinCoding	116723
VASA published, mouse	232	single	lncRNA	6998
VASA published, mouse	232	single	ribozyme	455
VASA published, mouse	232	single	TEC	370
VASA published, mouse	232	single	ProcessedPseudogene	253
VASA published, mouse	232	single	snoRNA	240
VASA published, mouse	232	single	miRNA	132
VASA published, mouse	232	single	TranscribedUnprocessedPseudogene	105
VASA published, mouse	232	single	TranscribedProcessedPseudogene	89
VASA published, mouse	232	single	MiscRna	47
VASA published, mouse	232	single	snRNA	47
VASA published, mouse	232	single	TranscribedUnitaryPseudogene	30
VASA published, mouse	232	single	scaRNA	16
VASA published, mouse	232	single	rRNA	11
VASA published, mouse	232	single	UnitaryPseudogene	6
VASA published, mouse	232	single	MtRrna	5
VASA published, mouse	232	single	MtTrna	5
VASA published, mouse	232	single	tRNA	4
VASA published, mouse	232	single	UnprocessedPseudogene	2
VASA published, mouse	234	multi	ProteinCoding	23876
VASA published, mouse	234	multi	lncRNA	12390
VASA published, mouse	234	multi	ProcessedPseudogene	9419
VASA published, mouse	234	multi	TranscribedProcessedPseudogene	3528
VASA published, mouse	234	multi	MiscRna	3035
VASA published, mouse	234	multi	UnprocessedPseudogene	1075
VASA published, mouse	234	multi	TranscribedUnprocessedPseudogene	822
VASA published, mouse	234	multi	miRNA	775
VASA published, mouse	234	multi	snoRNA	400
VASA published, mouse	234	multi	snRNA	249
VASA published, mouse	234	multi	UnitaryPseudogene	96
VASA published, mouse	234	multi	rRNA	91
VASA published, mouse	234	multi	ribozyme	75
VASA published, mouse	234	multi	TEC	70
VASA published, mouse	234	multi	TranscribedUnitaryPseudogene	67
VASA published, mouse	234	multi	MtRrna	4
VASA published, mouse	234	multi	tRNA	4
VASA published, mouse	234	single	ProteinCoding	185500
VASA published, mouse	234	single	lncRNA	9476
VASA published, mouse	234	single	ribozyme	546
VASA published, mouse	234	single	snoRNA	484
VASA published, mouse	234	single	TEC	455
VASA published, mouse	234	single	ProcessedPseudogene	425
VASA published, mouse	234	single	miRNA	186
VASA published, mouse	234	single	TranscribedProcessedPseudogene	129
VASA published, mouse	234	single	TranscribedUnprocessedPseudogene	119
VASA published, mouse	234	single	MiscRna	55
VASA published, mouse	234	single	scaRNA	37
VASA published, mouse	234	single	TranscribedUnitaryPseudogene	30
VASA published, mouse	234	single	snRNA	29
VASA published, mouse	234	single	tRNA	17
VASA published, mouse	234	single	UnprocessedPseudogene	16
VASA published, mouse	234	single	UnitaryPseudogene	14
VASA published, mouse	234	single	MtRrna	11
VASA published, mouse	234	single	rRNA	11
VASA published, mouse	234	single	TranslatedUnprocessedPseudogene	4
VASA published, mouse	234	single	MtTrna	2
VASA published, mouse	236	multi	ProteinCoding	8302
VASA published, mouse	236	multi	lncRNA	4315
VASA published, mouse	236	multi	ProcessedPseudogene	3516
VASA published, mouse	236	multi	TranscribedProcessedPseudogene	1547
VASA published, mouse	236	multi	UnprocessedPseudogene	765
VASA published, mouse	236	multi	MiscRna	359
VASA published, mouse	236	multi	TranscribedUnprocessedPseudogene	194
VASA published, mouse	236	multi	miRNA	151
VASA published, mouse	236	multi	snoRNA	67
VASA published, mouse	236	multi	TranscribedUnitaryPseudogene	44
VASA published, mouse	236	multi	rRNA	35
VASA published, mouse	236	multi	TEC	27
VASA published, mouse	236	multi	snRNA	19
VASA published, mouse	236	multi	UnitaryPseudogene	10
VASA published, mouse	236	multi	ribozyme	8
VASA published, mouse	236	multi	MtRrna	4
VASA published, mouse	236	multi	TrVGene	2
VASA published, mouse	236	multi	TrVPseudogene	2
VASA published, mouse	236	multi	tRNA	2
VASA published, mouse	236	single	ProteinCoding	48600
VASA published, mouse	236	single	lncRNA	2995
VASA published, mouse	236	single	ribozyme	131
VASA published, mouse	236	single	TEC	113
VASA published, mouse	236	single	ProcessedPseudogene	106
VASA published, mouse	236	single	TranscribedProcessedPseudogene	96
VASA published, mouse	236	single	snoRNA	64
VASA published, mouse	236	single	miRNA	51
VASA published, mouse	236	single	TranscribedUnprocessedPseudogene	34
VASA published, mouse	236	single	MiscRna	20
VASA published, mouse	236	single	snRNA	18
VASA published, mouse	236	single	UnprocessedPseudogene	10
VASA published, mouse	236	single	TranscribedUnitaryPseudogene	6
VASA published, mouse	236	single	rRNA	6
VASA published, mouse	236	single	MtRrna	5
VASA published, mouse	236	single	scaRNA	5
VASA published, mouse	236	single	tRNA	3
VASA published, mouse	236	single	UnitaryPseudogene	1
VASA published, mouse	238	multi	ProteinCoding	3685
VASA published, mouse	238	multi	lncRNA	1774
VASA published, mouse	238	multi	ProcessedPseudogene	1497
VASA published, mouse	238	multi	TranscribedProcessedPseudogene	669
VASA published, mouse	238	multi	UnprocessedPseudogene	281
VASA published, mouse	238	multi	MiscRna	227
VASA published, mouse	238	multi	TranscribedUnprocessedPseudogene	109
VASA published, mouse	238	multi	miRNA	89
VASA published, mouse	238	multi	snoRNA	31
VASA published, mouse	238	multi	TEC	21
VASA published, mouse	238	multi	rRNA	12
VASA published, mouse	238	multi	TranscribedUnitaryPseudogene	10
VASA published, mouse	238	multi	snRNA	10
VASA published, mouse	238	multi	ribozyme	5
VASA published, mouse	238	multi	UnitaryPseudogene	2
VASA published, mouse	238	single	ProteinCoding	29852
VASA published, mouse	238	single	lncRNA	1968
VASA published, mouse	238	single	TEC	95
VASA published, mouse	238	single	ProcessedPseudogene	62
VASA published, mouse	238	single	miRNA	62
VASA published, mouse	238	single	snoRNA	47
VASA published, mouse	238	single	ribozyme	39
VASA published, mouse	238	single	TranscribedProcessedPseudogene	33
VASA published, mouse	238	single	MiscRna	16
VASA published, mouse	238	single	TranscribedUnitaryPseudogene	13
VASA published, mouse	238	single	TranscribedUnprocessedPseudogene	12
VASA published, mouse	238	single	scaRNA	8
VASA published, mouse	238	single	MtRrna	2
VASA published, mouse	238	single	MtTrna	1
VASA published, mouse	238	single	rRNA	1
VASA published, mouse	242	multi	ProteinCoding	25748
VASA published, mouse	242	multi	lncRNA	13580
VASA published, mouse	242	multi	ProcessedPseudogene	8107
VASA published, mouse	242	multi	MiscRna	3938
VASA published, mouse	242	multi	TranscribedProcessedPseudogene	3353
VASA published, mouse	242	multi	UnprocessedPseudogene	2264
VASA published, mouse	242	multi	miRNA	853
VASA published, mouse	242	multi	TranscribedUnprocessedPseudogene	714
VASA published, mouse	242	multi	snRNA	443
VASA published, mouse	242	multi	snoRNA	203
VASA published, mouse	242	multi	TranscribedUnitaryPseudogene	177
VASA published, mouse	242	multi	rRNA	149
VASA published, mouse	242	multi	TEC	144
VASA published, mouse	242	multi	ribozyme	48
VASA published, mouse	242	multi	UnitaryPseudogene	29
VASA published, mouse	242	multi	tRNA	26
VASA published, mouse	242	multi	MtTrna	4
VASA published, mouse	242	multi	MtRrna	3
VASA published, mouse	242	multi	pseudogene	2
VASA published, mouse	242	multi	TrVPseudogene	1
VASA published, mouse	242	single	ProteinCoding	161230
VASA published, mouse	242	single	lncRNA	9446
VASA published, mouse	242	single	ribozyme	720
VASA published, mouse	242	single	ProcessedPseudogene	434
VASA published, mouse	242	single	TEC	381
VASA published, mouse	242	single	snoRNA	285
VASA published, mouse	242	single	miRNA	232
VASA published, mouse	242	single	TranscribedProcessedPseudogene	228
VASA published, mouse	242	single	TranscribedUnprocessedPseudogene	157
VASA published, mouse	242	single	MiscRna	104
VASA published, mouse	242	single	snRNA	74
VASA published, mouse	242	single	scaRNA	39
VASA published, mouse	242	single	TranscribedUnitaryPseudogene	37
VASA published, mouse	242	single	tRNA	35
VASA published, mouse	242	single	rRNA	31
VASA published, mouse	242	single	UnprocessedPseudogene	21
VASA published, mouse	242	single	MtRrna	19
VASA published, mouse	242	single	MtTrna	18
VASA published, mouse	242	single	UnitaryPseudogene	6
VASA published, mouse	244	multi	ProteinCoding	28697
VASA published, mouse	244	multi	lncRNA	14299
VASA published, mouse	244	multi	ProcessedPseudogene	12101
VASA published, mouse	244	multi	TranscribedProcessedPseudogene	5273
VASA published, mouse	244	multi	UnprocessedPseudogene	2109
VASA published, mouse	244	multi	MiscRna	1746
VASA published, mouse	244	multi	TranscribedUnprocessedPseudogene	883
VASA published, mouse	244	multi	miRNA	796
VASA published, mouse	244	multi	snoRNA	407
