dataset	cell	class	ngenes	reads
VASA published, mouse	254	multi	8	991
VASA published, mouse	254	multi	9	946
VASA published, mouse	254	multi	10	688
VASA published, mouse	254	multi	11	362
VASA published, mouse	254	multi	12	479
VASA published, mouse	254	multi	13	185
VASA published, mouse	254	multi	14	191
VASA published, mouse	254	multi	15	204
VASA published, mouse	254	multi	16	97
VASA published, mouse	254	multi	17	78
VASA published, mouse	254	multi	18	69
VASA published, mouse	254	multi	19	119
VASA published, mouse	254	multi	20	595
VASA published, mouse	254	single	1	351484
VASA published, mouse	254	single	2	13837
VASA published, mouse	254	single	3	509
VASA published, mouse	254	single	4	33
VASA published, mouse	254	single	13	2
VASA published, mouse	254	single	15	1
VASA published, mouse	254	single	17	5
VASA published, mouse	254	single	18	3
VASA published, mouse	254	single	19	5
VASA published, mouse	254	single	20	93
VASA published, mouse	256	multi	1	6310
VASA published, mouse	256	multi	2	9897
VASA published, mouse	256	multi	3	5801
VASA published, mouse	256	multi	4	3922
VASA published, mouse	256	multi	5	2802
VASA published, mouse	256	multi	6	1320
VASA published, mouse	256	multi	7	1639
VASA published, mouse	256	multi	8	581
VASA published, mouse	256	multi	9	543
VASA published, mouse	256	multi	10	398
VASA published, mouse	256	multi	11	167
VASA published, mouse	256	multi	12	173
VASA published, mouse	256	multi	13	80
VASA published, mouse	256	multi	14	114
VASA published, mouse	256	multi	15	78
VASA published, mouse	256	multi	16	79
VASA published, mouse	256	multi	17	66
VASA published, mouse	256	multi	18	42
VASA published, mouse	256	multi	19	69
VASA published, mouse	256	multi	20	265
VASA published, mouse	256	single	1	221529
VASA published, mouse	256	single	2	9024
VASA published, mouse	256	single	3	333
VASA published, mouse	256	single	4	8
VASA published, mouse	256	single	15	7
VASA published, mouse	256	single	16	2
VASA published, mouse	256	single	17	11
VASA published, mouse	256	single	18	5
VASA published, mouse	256	single	19	1
VASA published, mouse	256	single	20	6
VASA published, mouse	258	multi	1	6344
VASA published, mouse	258	multi	2	9076
VASA published, mouse	258	multi	3	5637
VASA published, mouse	258	multi	4	3983
VASA published, mouse	258	multi	5	3365
VASA published, mouse	258	multi	6	1364
VASA published, mouse	258	multi	7	1698
VASA published, mouse	258	multi	8	682
VASA published, mouse	258	multi	9	766
VASA published, mouse	258	multi	10	401
VASA published, mouse	258	multi	11	246
VASA published, mouse	258	multi	12	250
VASA published, mouse	258	multi	13	65
VASA published, mouse	258	multi	14	159
VASA published, mouse	258	multi	15	119
VASA published, mouse	258	multi	16	113
VASA published, mouse	258	multi	17	54
VASA published, mouse	258	multi	18	12
VASA published, mouse	258	multi	19	75
VASA published, mouse	258	multi	20	324
VASA published, mouse	258	single	1	256357
VASA published, mouse	258	single	2	10599
VASA published, mouse	258	single	3	392
VASA published, mouse	258	single	4	26
VASA published, mouse	258	single	13	4
VASA published, mouse	258	single	14	1
VASA published, mouse	258	single	17	3
VASA published, mouse	258	single	18	4
VASA published, mouse	258	single	20	26
VASA published, mouse	260	multi	1	5396
VASA published, mouse	260	multi	2	8576
VASA published, mouse	260	multi	3	4876
VASA published, mouse	260	multi	4	4342
VASA published, mouse	260	multi	5	4020
VASA published, mouse	260	multi	6	1159
VASA published, mouse	260	multi	7	1926
VASA published, mouse	260	multi	8	488
VASA published, mouse	260	multi	9	633
VASA published, mouse	260	multi	10	624
VASA published, mouse	260	multi	11	213
VASA published, mouse	260	multi	12	206
VASA published, mouse	260	multi	13	62
VASA published, mouse	260	multi	14	131
VASA published, mouse	260	multi	15	74
VASA published, mouse	260	multi	16	44
